 Ó‰,ÔªøProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
16479,529,20200430,20200512,20200507,29073,SO57200,3.99
16480,214,20200430,20200512,20200507,29073,SO57200,34.99
16481,234,20200430,20200512,20200507,11840,SO57201,49.99
16482,480,20200430,20200512,20200507,11331,SO57202,2.29
16483,535,20200430,20200512,20200507,20106,SO57203,24.99
16484,535,20200430,20200512,20200507,26680,SO57204,24.99
16485,528,20200430,20200512,20200507,26680,SO57204,4.99
16486,480,20200430,20200512,20200507,26680,SO57204,2.29
16487,529,20200430,20200512,20200507,13701,SO57205,3.99
16488,540,20200430,20200512,20200507,13701,SO57205,32.60
16489,528,20200430,20200512,20200507,12970,SO57206,4.99
16490,536,20200430,20200512,20200507,12970,SO57206,29.99
16491,485,20200430,20200512,20200507,12970,SO57206,21.98
16492,478,20200430,20200512,20200507,15376,SO57207,9.99
16493,477,20200430,20200512,20200507,15376,SO57207,4.99
16494,478,20200430,20200512,20200507,21753,SO57208,9.99
16495,472,20200430,20200512,20200507,21753,SO57208,63.50
16496,477,20200430,20200512,20200507,21753,SO57208,4.99
16497,478,20200430,20200512,20200507,16950,SO57209,9.99
16498,477,20200430,20200512,20200507,16950,SO57209,4.99
16499,225,20200430,20200512,20200507,16950,SO57209,8.99
16500,478,20200430,20200512,20200507,20530,SO57210,9.99
16501,477,20200430,20200512,20200507,20530,SO57210,4.99
16502,214,20200430,20200512,20200507,20530,SO57210,34.99
16503,489,20200430,20200512,20200507,20530,SO57210,53.99
16504,475,20200430,20200512,20200507,27401,SO57211,69.99
16505,477,20200430,20200512,20200507,27022,SO57212,4.99
16506,477,20200430,20200512,20200507,26173,SO57213,4.99
16507,528,20200430,20200512,20200507,21691,SO57214,4.99
16508,222,20200430,20200512,20200507,21691,SO57214,34.99
16509,528,20200430,20200512,20200507,14919,SO57215,4.99
16510,480,20200430,20200512,20200507,14919,SO57215,2.29
16511,528,20200430,20200512,20200507,26699,SO57216,4.99
16512,217,20200430,20200512,20200507,26699,SO57216,34.99
16513,463,20200430,20200512,20200507,26699,SO57216,24.49
16514,535,20200430,20200512,20200507,16304,SO57217,24.99
16515,465,20200430,20200512,20200507,16304,SO57217,24.49
16516,539,20200430,20200512,20200507,19923,SO57218,24.99
16517,529,20200430,20200512,20200507,23965,SO57219,3.99
16518,222,20200430,20200512,20200507,23965,SO57219,34.99
16519,541,20200430,20200512,20200507,23745,SO57220,28.99
16520,530,20200430,20200512,20200507,23745,SO57220,4.99
16521,480,20200430,20200512,20200507,23745,SO57220,2.29
16522,484,20200430,20200512,20200507,23745,SO57220,7.95
16523,541,20200430,20200512,20200507,29436,SO57221,28.99
16524,537,20200430,20200512,20200507,11014,SO57222,35.00
16525,528,20200430,20200512,20200507,11014,SO57222,4.99
16526,217,20200430,20200512,20200507,11014,SO57222,34.99
16527,465,20200430,20200512,20200507,11014,SO57222,24.49
16528,485,20200430,20200512,20200507,14090,SO57223,21.98
16529,471,20200430,20200512,20200507,14090,SO57223,63.50
16530,485,20200430,20200512,20200507,13187,SO57224,21.98
16531,484,20200430,20200512,20200507,13187,SO57224,7.95
16532,372,20200430,20200512,20200507,20382,SO57225,2443.35
16533,540,20200430,20200512,20200507,20382,SO57225,32.60
16534,529,20200430,20200512,20200507,20382,SO57225,3.99
16535,480,20200430,20200512,20200507,20382,SO57225,2.29
16536,598,20200430,20200512,20200507,19162,SO57226,539.99
16537,477,20200430,20200512,20200507,19162,SO57226,4.99
16538,225,20200430,20200512,20200507,19162,SO57226,8.99
16539,478,20200430,20200512,20200507,19162,SO57226,9.99
16540,357,20200430,20200512,20200507,14118,SO57227,2319.99
16541,480,20200430,20200512,20200507,14118,SO57227,2.29
16542,355,20200430,20200512,20200507,11773,SO57228,2319.99
16543,485,20200430,20200512,20200507,11773,SO57228,21.98
16544,472,20200430,20200512,20200507,11773,SO57228,63.50
16545,582,20200430,20200512,20200507,19563,SO57229,1700.99
16546,488,20200430,20200512,20200507,19563,SO57229,53.99
16547,584,20200430,20200512,20200507,22174,SO57230,539.99
16548,467,20200430,20200512,20200507,22174,SO57230,24.49
16549,604,20200430,20200512,20200507,21001,SO57231,539.99
16550,214,20200430,20200512,20200507,21001,SO57231,34.99
16551,606,20200430,20200512,20200507,21361,SO57232,539.99
16552,479,20200430,20200512,20200507,21361,SO57232,8.99
16553,477,20200430,20200512,20200507,21361,SO57232,4.99
16554,376,20200430,20200512,20200507,19787,SO57233,2443.35
16555,540,20200430,20200512,20200507,19787,SO57233,32.60
16556,372,20200430,20200512,20200507,19789,SO57234,2443.35
16557,540,20200430,20200512,20200507,19789,SO57234,32.60
16558,529,20200430,20200512,20200507,19789,SO57234,3.99
16559,569,20200430,20200512,20200507,28871,SO57235,742.35
16560,222,20200430,20200512,20200507,28871,SO57235,34.99
16561,225,20200430,20200512,20200507,28871,SO57235,8.99
16562,231,20200430,20200512,20200507,28871,SO57235,49.99
16563,563,20200430,20200512,20200507,24354,SO57236,2384.07
16564,541,20200430,20200512,20200507,24354,SO57236,28.99
16565,530,20200430,20200512,20200507,24354,SO57236,4.99
16566,606,20200430,20200512,20200507,22899,SO57237,539.99
16567,538,20200430,20200512,20200507,22899,SO57237,21.49
16568,529,20200430,20200512,20200507,22899,SO57237,3.99
16569,214,20200430,20200512,20200507,22899,SO57237,34.99
16570,388,20200430,20200512,20200507,20024,SO57238,1120.49
16571,222,20200430,20200512,20200507,20024,SO57238,34.99
16572,604,20200430,20200512,20200507,26842,SO57239,539.99
16573,605,20200430,20200512,20200507,11238,SO57240,539.99
16574,479,20200430,20200512,20200507,11238,SO57240,8.99
16575,477,20200430,20200512,20200507,11238,SO57240,4.99
16576,225,20200430,20200512,20200507,11238,SO57240,8.99
16577,576,20200430,20200512,20200507,14976,SO57241,2384.07
16578,214,20200430,20200512,20200507,14976,SO57241,34.99
16579,363,20200501,20200513,20200508,12307,SO57242,2294.99
16580,478,20200501,20200513,20200508,12307,SO57242,9.99
16581,477,20200501,20200513,20200508,12307,SO57242,4.99
16582,222,20200501,20200513,20200508,12307,SO57242,34.99
16583,357,20200501,20200513,20200508,12301,SO57243,2319.99
16584,480,20200501,20200513,20200508,12301,SO57243,2.29
16585,479,20200501,20200513,20200508,11505,SO57244,8.99
16586,477,20200501,20200513,20200508,11505,SO57244,4.99
16587,225,20200501,20200513,20200508,11505,SO57244,8.99
16588,536,20200501,20200513,20200508,15640,SO57245,29.99
16589,480,20200501,20200513,20200508,15640,SO57245,2.29
16590,536,20200501,20200513,20200508,15434,SO57246,29.99
16591,477,20200501,20200513,20200508,24470,SO57247,4.99
16592,214,20200501,20200513,20200508,24470,SO57247,34.99
16593,477,20200501,20200513,20200508,22948,SO57248,4.99
16594,214,20200501,20200513,20200508,22948,SO57248,34.99
16595,228,20200501,20200513,20200508,13963,SO57249,49.99
16596,465,20200501,20200513,20200508,13963,SO57249,24.49
16597,487,20200501,20200513,20200508,17479,SO57250,54.99
16598,484,20200501,20200513,20200508,17479,SO57250,7.95
16599,376,20200501,20200513,20200508,12632,SO57251,2443.35
16600,540,20200501,20200513,20200508,12632,SO57251,32.60
16601,588,20200501,20200513,20200508,18004,SO57252,769.49
16602,231,20200501,20200513,20200508,18004,SO57252,49.99
16603,214,20200501,20200513,20200508,11223,SO57253,34.99
16604,480,20200501,20200513,20200508,11504,SO57254,2.29
16605,529,20200501,20200513,20200508,11163,SO57255,3.99
16606,529,20200501,20200513,20200508,29109,SO57256,3.99
16607,480,20200501,20200513,20200508,29109,SO57256,2.29
16608,539,20200501,20200513,20200508,27214,SO57257,24.99
16609,529,20200501,20200513,20200508,27214,SO57257,3.99
16610,486,20200501,20200513,20200508,27214,SO57257,159.00
16611,530,20200501,20200513,20200508,11215,SO57258,4.99
16612,535,20200501,20200513,20200508,25338,SO57259,24.99
16613,480,20200501,20200513,20200508,25338,SO57259,2.29
16614,528,20200501,20200513,20200508,11185,SO57260,4.99
16615,535,20200501,20200513,20200508,11185,SO57260,24.99
16616,535,20200501,20200513,20200508,25842,SO57261,24.99
16617,480,20200501,20200513,20200508,25842,SO57261,2.29
16618,536,20200501,20200513,20200508,23282,SO57262,29.99
16619,528,20200501,20200513,20200508,23282,SO57262,4.99
16620,480,20200501,20200513,20200508,23282,SO57262,2.29
16621,536,20200501,20200513,20200508,22756,SO57263,29.99
16622,528,20200501,20200513,20200508,22756,SO57263,4.99
16623,217,20200501,20200513,20200508,22756,SO57263,34.99
16624,540,20200501,20200513,20200508,24530,SO57264,32.60
16625,529,20200501,20200513,20200508,24530,SO57264,3.99
16626,528,20200501,20200513,20200508,23588,SO57265,4.99
16627,536,20200501,20200513,20200508,23588,SO57265,29.99
16628,480,20200501,20200513,20200508,23588,SO57265,2.29
16629,478,20200501,20200513,20200508,20509,SO57266,9.99
16630,478,20200501,20200513,20200508,20487,SO57267,9.99
16631,475,20200501,20200513,20200508,20306,SO57268,69.99
16632,477,20200501,20200513,20200508,18510,SO57269,4.99
16633,474,20200501,20200513,20200508,19543,SO57270,69.99
16634,473,20200501,20200513,20200508,19543,SO57270,63.50
16635,528,20200501,20200513,20200508,23048,SO57271,4.99
16636,485,20200501,20200513,20200508,23048,SO57271,21.98
16637,463,20200501,20200513,20200508,23048,SO57271,24.49
16638,477,20200501,20200513,20200508,17162,SO57272,4.99
16639,222,20200501,20200513,20200508,17162,SO57272,34.99
16640,528,20200501,20200513,20200508,15400,SO57273,4.99
16641,475,20200501,20200513,20200508,13549,SO57274,69.99
16642,463,20200501,20200513,20200508,13549,SO57274,24.49
16643,528,20200501,20200513,20200508,16464,SO57275,4.99
16644,529,20200501,20200513,20200508,18006,SO57276,3.99
16645,222,20200501,20200513,20200508,18006,SO57276,34.99
16646,538,20200501,20200513,20200508,26874,SO57277,21.49
16647,480,20200501,20200513,20200508,26874,SO57277,2.29
16648,477,20200501,20200513,20200508,22831,SO57278,4.99
16649,214,20200501,20200513,20200508,22831,SO57278,34.99
16650,530,20200501,20200513,20200508,16058,SO57279,4.99
16651,480,20200501,20200513,20200508,16058,SO57279,2.29
16652,530,20200501,20200513,20200508,16251,SO57280,4.99
16653,537,20200501,20200513,20200508,11078,SO57281,35.00
16654,537,20200501,20200513,20200508,12149,SO57282,35.00
16655,528,20200501,20200513,20200508,12149,SO57282,4.99
16656,222,20200501,20200513,20200508,12149,SO57282,34.99
16657,478,20200501,20200513,20200508,13599,SO57283,9.99
16658,477,20200501,20200513,20200508,13599,SO57283,4.99
16659,479,20200501,20200513,20200508,11352,SO57284,8.99
16660,477,20200501,20200513,20200508,11352,SO57284,4.99
16661,596,20200501,20200513,20200508,19161,SO57285,539.99
16662,485,20200501,20200513,20200508,19161,SO57285,21.98
16663,478,20200501,20200513,20200508,19161,SO57285,9.99
16664,477,20200501,20200513,20200508,19161,SO57285,4.99
16665,484,20200501,20200513,20200508,19161,SO57285,7.95
16666,590,20200501,20200513,20200508,14343,SO57286,769.49
16667,475,20200501,20200513,20200508,14343,SO57286,69.99
16668,357,20200501,20200513,20200508,13237,SO57287,2319.99
16669,478,20200501,20200513,20200508,13237,SO57287,9.99
16670,477,20200501,20200513,20200508,13237,SO57287,4.99
16671,361,20200501,20200513,20200508,13277,SO57288,2294.99
16672,485,20200501,20200513,20200508,13277,SO57288,21.98
16673,355,20200501,20200513,20200508,13377,SO57289,2319.99
16674,361,20200501,20200513,20200508,13460,SO57290,2294.99
16675,565,20200501,20200513,20200508,12391,SO57291,742.35
16676,222,20200501,20200513,20200508,12391,SO57291,34.99
16677,587,20200501,20200513,20200508,14306,SO57292,769.49
16678,536,20200501,20200513,20200508,14306,SO57292,29.99
16679,528,20200501,20200513,20200508,14306,SO57292,4.99
16680,222,20200501,20200513,20200508,14306,SO57292,34.99
16681,562,20200501,20200513,20200508,11004,SO57293,2384.07
16682,217,20200501,20200513,20200508,11004,SO57293,34.99
16683,353,20200501,20200513,20200508,11029,SO57294,2319.99
16684,222,20200501,20200513,20200508,11029,SO57294,34.99
16685,489,20200501,20200513,20200508,11029,SO57294,53.99
16686,353,20200501,20200513,20200508,12688,SO57295,2319.99
16687,485,20200501,20200513,20200508,12688,SO57295,21.98
16688,214,20200501,20200513,20200508,12688,SO57295,34.99
16689,575,20200501,20200513,20200508,25059,SO57296,2384.07
16690,491,20200501,20200513,20200508,25059,SO57296,53.99
16691,467,20200501,20200513,20200508,25059,SO57296,24.49
16692,386,20200501,20200513,20200508,23777,SO57297,1120.49
16693,231,20200501,20200513,20200508,23777,SO57297,49.99
16694,481,20200501,20200513,20200508,23777,SO57297,8.99
16695,604,20200501,20200513,20200508,22587,SO57298,539.99
16696,479,20200501,20200513,20200508,22587,SO57298,8.99
16697,564,20200501,20200513,20200508,12648,SO57299,2384.07
16698,541,20200501,20200513,20200508,12648,SO57299,28.99
16699,467,20200501,20200513,20200508,12648,SO57299,24.49
16700,530,20200501,20200513,20200508,12648,SO57299,4.99
16701,564,20200501,20200513,20200508,15926,SO57300,2384.07
16702,541,20200501,20200513,20200508,15926,SO57300,28.99
16703,530,20200501,20200513,20200508,15926,SO57300,4.99
16704,225,20200501,20200513,20200508,15926,SO57300,8.99
16705,386,20200502,20200514,20200509,24914,SO57301,1120.49
16706,529,20200502,20200514,20200509,24914,SO57301,3.99
16707,539,20200502,20200514,20200509,24914,SO57301,24.99
16708,382,20200502,20200514,20200509,24916,SO57302,1120.49
16709,477,20200502,20200514,20200509,24916,SO57302,4.99
16710,479,20200502,20200514,20200509,24916,SO57302,8.99
16711,217,20200502,20200514,20200509,24916,SO57302,34.99
16712,384,20200502,20200514,20200509,24919,SO57303,1120.49
16713,539,20200502,20200514,20200509,24919,SO57303,24.99
16714,529,20200502,20200514,20200509,24919,SO57303,3.99
16715,225,20200502,20200514,20200509,24919,SO57303,8.99
16716,491,20200502,20200514,20200509,24919,SO57303,53.99
16717,384,20200502,20200514,20200509,24920,SO57304,1120.49
16718,222,20200502,20200514,20200509,24920,SO57304,34.99
16719,382,20200502,20200514,20200509,24362,SO57305,1120.49
16720,539,20200502,20200514,20200509,24362,SO57305,24.99
16721,529,20200502,20200514,20200509,24362,SO57305,3.99
16722,484,20200502,20200514,20200509,24362,SO57305,7.95
16723,390,20200502,20200514,20200509,24365,SO57306,1120.49
16724,529,20200502,20200514,20200509,24365,SO57306,3.99
16725,539,20200502,20200514,20200509,24365,SO57306,24.99
16726,363,20200502,20200514,20200509,12226,SO57307,2294.99
16727,478,20200502,20200514,20200509,12226,SO57307,9.99
16728,225,20200502,20200514,20200509,12226,SO57307,8.99
16729,477,20200502,20200514,20200509,12226,SO57307,4.99
16730,484,20200502,20200514,20200509,11530,SO57308,7.95
16731,535,20200502,20200514,20200509,14068,SO57309,24.99
16732,480,20200502,20200514,20200509,14068,SO57309,2.29
16733,528,20200502,20200514,20200509,15828,SO57310,4.99
16734,536,20200502,20200514,20200509,15828,SO57310,29.99
16735,477,20200502,20200514,20200509,15828,SO57310,4.99
16736,478,20200502,20200514,20200509,15828,SO57310,9.99
16737,529,20200502,20200514,20200509,25031,SO57311,3.99
16738,538,20200502,20200514,20200509,25031,SO57311,21.49
16739,475,20200502,20200514,20200509,26158,SO57312,69.99
16740,465,20200502,20200514,20200509,26158,SO57312,24.49
16741,474,20200502,20200514,20200509,13155,SO57313,69.99
16742,473,20200502,20200514,20200509,13155,SO57313,63.50
16743,376,20200502,20200514,20200509,16411,SO57314,2443.35
16744,217,20200502,20200514,20200509,16411,SO57314,34.99
16745,378,20200502,20200514,20200509,23925,SO57315,2443.35
16746,477,20200502,20200514,20200509,23925,SO57315,4.99
16747,479,20200502,20200514,20200509,23925,SO57315,8.99
16748,490,20200502,20200514,20200509,11725,SO57316,53.99
16749,225,20200502,20200514,20200509,12092,SO57317,8.99
16750,231,20200502,20200514,20200509,11519,SO57318,49.99
16751,529,20200502,20200514,20200509,11200,SO57319,3.99
16752,538,20200502,20200514,20200509,11200,SO57319,21.49
16753,217,20200502,20200514,20200509,11200,SO57319,34.99
16754,530,20200502,20200514,20200509,27194,SO57320,4.99
16755,541,20200502,20200514,20200509,27194,SO57320,28.99
16756,217,20200502,20200514,20200509,27194,SO57320,34.99
16757,482,20200502,20200514,20200509,27194,SO57320,8.99
16758,541,20200502,20200514,20200509,27072,SO57321,28.99
16759,480,20200502,20200514,20200509,27072,SO57321,2.29
16760,541,20200502,20200514,20200509,26697,SO57322,28.99
16761,540,20200502,20200514,20200509,11331,SO57323,32.60
16762,480,20200502,20200514,20200509,11331,SO57323,2.29
16763,535,20200502,20200514,20200509,11619,SO57324,24.99
16764,528,20200502,20200514,20200509,11619,SO57324,4.99
16765,217,20200502,20200514,20200509,11619,SO57324,34.99
16766,536,20200502,20200514,20200509,22735,SO57325,29.99
16767,528,20200502,20200514,20200509,22735,SO57325,4.99
16768,536,20200502,20200514,20200509,23512,SO57326,29.99
16769,540,20200502,20200514,20200509,24629,SO57327,32.60
16770,529,20200502,20200514,20200509,24629,SO57327,3.99
16771,473,20200502,20200514,20200509,24629,SO57327,63.50
16772,477,20200502,20200514,20200509,21776,SO57328,4.99
16773,478,20200502,20200514,20200509,21776,SO57328,9.99
16774,225,20200502,20200514,20200509,21776,SO57328,8.99
16775,474,20200502,20200514,20200509,19732,SO57329,69.99
16776,481,20200502,20200514,20200509,19732,SO57329,8.99
16777,472,20200502,20200514,20200509,19244,SO57330,63.50
16778,474,20200502,20200514,20200509,19244,SO57330,69.99
